status,pair,source_domain,target_domain,seed,method,rho,lambda,run_runtime_seconds,failure_stage,failure_message,run_record_path,heldout_cross_entropy,heldout_top1_accuracy,heldout_macro_accuracy,heldout_num_examples,transductive_full_cross_entropy,transductive_full_top1_accuracy,transductive_full_macro_accuracy,transductive_full_num_examples,transductive_unqueried_cross_entropy,transductive_unqueried_top1_accuracy,transductive_unqueried_macro_accuracy,transductive_unqueried_num_examples,effective_sample_size,squared_l2_norm,max_weight,source_total_mass,query_total_mass,solver_runtime_seconds,classifier_status,classifier_fit_seconds,classifier_iterations,classifier_closure_evaluations
complete,clipart_to_product,clipart,product,3,wasserstein_hard_voronoi,1e-05,,1.5805656667798758,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_3/wasserstein_hard_voronoi/run_record.json,0.8535412133967333,0.7804054054054054,0.76418343874643,888,0.8681910340543065,0.7855372831718855,0.7665859644968389,4439,0.8972659453947767,0.778036838423875,0.7591259762767533,4289,230.0308480945692,0.0043472430253740785,0.01379892987890735,0.3306110954660659,0.6693889045339341,0.015377415344119072,converged_objective,0.6861783936619759,85,176
complete,clipart_to_product,clipart,product,3,wasserstein_uniform,1e-05,,2.271759806200862,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_3/wasserstein_uniform/run_record.json,1.0978358059428504,0.7128378378378378,0.6963859940038793,888,1.0755205331971616,0.7213336337012841,0.7022423405999498,4439,1.102462360085296,0.7125204010258802,0.6929516432289482,4289,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.6632100343704224e-05,converged_objective,1.1588496323674917,122,249
complete,clipart_to_product,clipart,product,4,random_regularized_wasserstein,1e-05,10.0,2.0476891677826643,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_4/random_regularized_wasserstein/lambda_10/run_record.json,0.989402054535349,0.7443693693693694,0.7107783365320874,888,0.9640487289784172,0.7474656454156342,0.713641498021124,4439,0.9945137384601579,0.7386337141524831,0.7063515509718532,4289,595.5828870386875,0.0016790274229874615,0.009418951221267964,0.6529596113675594,0.3470403886324406,0.056301992386579514,converged_objective,1.0095207821577787,107,222
complete,clipart_to_product,clipart,product,4,random_uniform,1e-05,,2.1608464512974024,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_4/random_uniform/run_record.json,1.144264686442422,0.7038288288288288,0.6710014132489722,888,1.1361167356971522,0.7080423518810542,0.6807649349027194,4439,1.1628706205836215,0.6987642807181161,0.6729741648493234,4289,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,3.2451003789901733e-05,converged_objective,1.1965884007513523,132,270
complete,clipart_to_product,clipart,product,4,source_only_uniform,1e-05,,2.128569547086954,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_4/source_only_uniform/run_record.json,1.3677119071449408,0.6452702702702703,0.6179061331222561,888,1.3897034219169704,0.6368551475557558,0.6184961833381856,4439,1.3897034219169704,0.6368551475557558,0.6184961833381856,4439,4364.999999999989,0.00022909507445589977,0.0002290950744558992,1.0,0.0,2.2541731595993042e-05,converged_objective,1.2618350479751825,127,263
complete,clipart_to_product,clipart,product,4,wasserstein_hard_voronoi,1e-05,,1.6321432944387197,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_4/wasserstein_hard_voronoi/run_record.json,0.9005096694243202,0.7792792792792793,0.758238456391588,888,0.8788377773088814,0.7810317639107908,0.7633607731478709,4439,0.9082018564263843,0.7733737467941245,0.7558278354144038,4289,223.0090550554445,0.004484122852102934,0.016615038017459872,0.3356800901154605,0.6643199098845396,0.015343058854341507,converged_objective,0.7418759874999523,87,181
complete,clipart_to_product,clipart,product,4,wasserstein_uniform,1e-05,,2.36455855704844,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_product/seed_4/wasserstein_uniform/run_record.json,1.0864354989896103,0.7218468468468469,0.6977704974763799,888,1.0792100401615625,0.7238116692948863,0.7062297547370792,4439,1.105781832073321,0.7150851014222429,0.6974379360829527,4289,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.6280060410499573e-05,converged_objective,1.3268316108733416,131,271
complete,clipart_to_real_world,clipart,real_world,0,random_regularized_wasserstein,1e-05,10.0,1.9236542023718357,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/random_regularized_wasserstein/lambda_10/run_record.json,0.9679968828011842,0.7488532110091743,0.7300500979531701,872,0.9596279289696025,0.7440899701629562,0.7254339410440865,4357,0.9908492433737974,0.7349655336344189,0.7176562100552749,4207,729.1437905471049,0.0013714715985576195,0.005755839472019486,0.7127067200387243,0.2872932799612756,0.07171564735472202,converged_objective,0.8895335979759693,106,219
complete,clipart_to_real_world,clipart,real_world,0,random_regularized_wasserstein,1e-05,100.0,2.8379602264612913,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/random_regularized_wasserstein/lambda_100/run_record.json,0.9617241773660115,0.7465596330275229,0.7257288005186314,872,0.9723055907545295,0.7372044985081478,0.7177597922954303,4357,1.002222646131213,0.7278345614452104,0.709428523838255,4207,2304.240850416114,0.00043398241109188473,0.001883937290455062,0.8798829692190607,0.1201170307809393,0.7249292675405741,converged_objective,1.1449117753654718,121,252
complete,clipart_to_real_world,clipart,real_world,0,random_regularized_wasserstein,1e-05,1000.0,3.408613806590438,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/random_regularized_wasserstein/lambda_1000/run_record.json,1.030705090900981,0.7327981651376146,0.7120464785670787,872,1.0433626223033843,0.7225154923112234,0.7034015763891499,4357,1.0714519011352026,0.7128595198478725,0.6946023131661877,4207,4342.958203126076,0.00023025779969058802,0.0005358959180973269,0.9507858021359044,0.04921419786409561,1.2252550553530455,converged_objective,1.1881958693265915,125,257
complete,clipart_to_real_world,clipart,real_world,0,random_regularized_wasserstein,1e-05,10000.0,3.0301839392632246,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/random_regularized_wasserstein/lambda_10000/run_record.json,1.058445636053714,0.7247706422018348,0.7053472313587817,872,1.0718800383035292,0.7147119577691072,0.695918135011244,4357,1.0987266689514166,0.7054908485856906,0.6874669122558462,4207,4512.06055602034,0.00022162823117826346,0.00026353067750911564,0.9641225645405372,0.03587743545946288,0.9184822700917721,converged_objective,1.2345866840332747,128,263
complete,clipart_to_real_world,clipart,real_world,0,random_uniform,1e-05,,2.440761746838689,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/random_uniform/run_record.json,1.0640291320254929,0.7213302752293578,0.7025175610291113,872,1.0780951033218813,0.7126463162726647,0.6940471757930401,4357,1.1045451395235186,0.7035892560019016,0.6858032081144597,4207,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.4607405066490173e-05,converged_objective,1.2602448631078005,129,266
complete,clipart_to_real_world,clipart,real_world,0,source_only_uniform,1e-05,,2.3569496385753155,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/source_only_uniform/run_record.json,1.2218821828350988,0.6743119266055045,0.6571042049030855,872,1.2739986446064342,0.6637594675235253,0.6450044555675161,4357,1.2739986446064342,0.6637594675235253,0.6450044555675161,4357,4364.999999999989,0.00022909507445589977,0.0002290950744558992,1.0,0.0,2.446770668029785e-05,converged_objective,1.2341028116643429,127,263
complete,clipart_to_real_world,clipart,real_world,0,wasserstein_hard_voronoi,1e-05,,1.6898877155035734,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/wasserstein_hard_voronoi/run_record.json,0.9545873387865501,0.7660550458715596,0.7457212493256791,872,0.9124826273720904,0.7711728253385357,0.7507156909960113,4357,0.9437989291597552,0.7630140242453054,0.7432297314889204,4207,278.9632955876611,0.0035847009833082544,0.013773314203730272,0.38450502152080346,0.6154949784791965,0.015473295003175735,converged_objective,0.678732244297862,84,174
complete,clipart_to_real_world,clipart,real_world,0,wasserstein_uniform,1e-05,,2.39526579529047,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_0/wasserstein_uniform/run_record.json,1.0302340369376444,0.75,0.7322692434844137,872,1.0465596362928036,0.7261877438604545,0.7081840628098665,4357,1.0745476520916855,0.7173758022343713,0.6994836910076607,4207,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.5238841772079468e-05,converged_objective,1.2084641177207232,124,256
complete,clipart_to_real_world,clipart,real_world,1,random_regularized_wasserstein,1e-05,10.0,1.8515820670872927,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_1/random_regularized_wasserstein/lambda_10/run_record.json,0.9786599461792763,0.7385321100917431,0.7178189442401159,872,0.9584496127096299,0.7429423915538215,0.724530667406134,4357,0.9896636440074716,0.7337770382695508,0.7164722795100845,4207,706.0193634129498,0.0014163917476227932,0.006840893660660827,0.687304348997336,0.31269565100266417,0.05588671565055847,converged_objective,0.9095918107777834,108,223
complete,clipart_to_real_world,clipart,real_world,1,random_uniform,1e-05,,2.257833555340767,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_1/random_uniform/run_record.json,1.0900061468122875,0.7006880733944955,0.6809817234841049,872,1.084198809842273,0.7108101904980492,0.6928486176831001,4357,1.1120549764739485,0.7009745661991919,0.6839383733363935,4207,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.643279731273651e-05,converged_objective,1.278943033888936,130,267
complete,clipart_to_real_world,clipart,real_world,1,source_only_uniform,1e-05,,2.079166252166033,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_1/source_only_uniform/run_record.json,1.254947190206933,0.658256880733945,0.6404290317525612,872,1.2739986446064342,0.6637594675235253,0.6450044555675161,4357,1.2739986446064342,0.6637594675235253,0.6450044555675161,4357,4364.999999999989,0.00022909507445589977,0.0002290950744558992,1.0,0.0,2.300366759300232e-05,converged_objective,1.2357016429305077,127,263
complete,clipart_to_real_world,clipart,real_world,1,wasserstein_hard_voronoi,1e-05,,1.5632136762142181,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_1/wasserstein_hard_voronoi/run_record.json,0.9009272188758394,0.7649082568807339,0.7357373631766345,872,0.9046101502080061,0.7691071838420932,0.7479908768171625,4357,0.9356207673293429,0.7608747325885429,0.7399288400082084,4207,266.51214588224974,0.003752174208382306,0.01606886657101865,0.37819225251076044,0.6218077474892396,0.015410246327519417,converged_objective,0.6600495371967554,82,169
complete,clipart_to_real_world,clipart,real_world,1,wasserstein_uniform,1e-05,,2.408726181834936,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_1/wasserstein_uniform/run_record.json,1.0392304641116383,0.7282110091743119,0.7120016823297367,872,1.0549814546597607,0.7225154923112234,0.7043646899492026,4357,1.0842909191499546,0.712621820774899,0.6941412591223808,4207,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.6911497116088867e-05,converged_objective,1.292961124330759,131,267
complete,clipart_to_real_world,clipart,real_world,2,random_regularized_wasserstein,1e-05,10.0,1.957495728507638,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_2/random_regularized_wasserstein/lambda_10/run_record.json,0.9847634830964661,0.7339449541284404,0.7029561630716666,872,0.9877083484366272,0.736745467064494,0.712208929590062,4357,1.0193287503862596,0.7273591632992631,0.702981933132139,4207,722.5029468457047,0.0013840773997750304,0.008806480404516108,0.71159897952823,0.28840102047176996,0.042744044214487076,converged_objective,1.0499912276864052,118,246
complete,clipart_to_real_world,clipart,real_world,2,random_uniform,1e-05,,2.1927002631127834,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_2/random_uniform/run_record.json,1.112293323660996,0.6892201834862385,0.6630641034761062,872,1.116409308885169,0.70323617167776,0.6835717607519431,4357,1.1454729499947902,0.6931304967910625,0.6736884916467332,4207,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.568960189819336e-05,converged_objective,1.245223943144083,130,266
complete,clipart_to_real_world,clipart,real_world,2,source_only_uniform,1e-05,,2.0503140036016703,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_2/source_only_uniform/run_record.json,1.2428012074151353,0.6674311926605505,0.6456890263159614,872,1.2739986446064342,0.6637594675235253,0.6450044555675161,4357,1.2739986446064342,0.6637594675235253,0.6450044555675161,4357,4364.999999999989,0.00022909507445589977,0.0002290950744558992,1.0,0.0,2.4918466806411743e-05,converged_objective,1.1725561432540417,127,263
complete,clipart_to_real_world,clipart,real_world,2,wasserstein_hard_voronoi,1e-05,,1.5276409201323986,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_2/wasserstein_hard_voronoi/run_record.json,0.9135979517917009,0.7717889908256881,0.7427964114687144,872,0.9215861735427294,0.7693366995639201,0.7468799815695756,4357,0.9532027652805333,0.7611124316615165,0.7389427978523142,4207,284.61146392332404,0.003513561914250249,0.012912482065997127,0.39311334289813477,0.606886657101865,0.01553456299006939,converged_objective,0.6464786119759083,82,169
complete,clipart_to_real_world,clipart,real_world,2,wasserstein_uniform,1e-05,,2.2441581282764673,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_2/wasserstein_uniform/run_record.json,1.0427159249152134,0.7121559633027523,0.6898672123832876,872,1.0506290098845403,0.7204498508147809,0.701642187922217,4357,1.0796238140053247,0.71072022819111,0.6915207996638328,4207,4514.999999999984,0.00022148394241417577,0.00022148394241417493,0.9667774086378734,0.03322259136212624,2.7554109692573547e-05,converged_objective,1.2157206814736128,127,258
complete,clipart_to_real_world,clipart,real_world,3,random_regularized_wasserstein,1e-05,10.0,1.9571994338184595,,,/home/bgg7950/astro-active-learning/results/domain_adaptation/officehome_frozen/campaigns/round1_150q/runs/clipart_to_real_world/seed_3/random_regularized_wasserstein/lambda_10/run_record.json,1.0373218042836188,0.7075688073394495,0.6884221149177092,872,0.9584121058425962,0.7454670644939179,0.7247843690823487,4357,0.9891137961471296,0.7363917280722605,0.7167485179301032,4207,755.6227557255394,0.001323411705672909,0.006936286148633298,0.721379288583832,0.27862071141616795,0.04969211667776108,converged_objective,1.0132442489266396,111,232
